chrID	CTCF	CTCF_painted_pos	CTCF_painted_neg
ref_region	1.5837299823761	9.62994904928656	6.17446298786211
ref_region	2.89178991317749	13.8813720888012	11.8311801026707
ref_region	6.53436994552612	31.2610114016108	40.0659933880418
ref_region	6.53436994552612	21.1917790592756	25.835587807398
ref_region	2.60757994651794	16.6529316509039	0.0
ref_region	2.60757994651794	13.9172539260506	20.636374214537
ref_region	3.00513005256653	17.6988632748613	13.6195806063365
ref_region	1.5837299823761	7.40118231310191	9.3588928247052
ref_region	1.5837299823761	0.0	0.0
ref_region	1.5837299823761	6.32592625098773	11.2104595625869
ref_region	2.5178599357605	0.0	14.3276052768567
ref_region	1.57035005092621	0.0	6.66401224460848
ref_region	3.78381991386414	24.0848464565595	24.5426879588648
ref_region	2.7311999797821	18.6135661219167	11.1529380616076
ref_region	1.5837299823761	6.2308529250663	6.11543345570637
ref_region	1.5837299823761	11.2619568333325	14.3426072275076
ref_region	124.980590820313	490.366759027044	1138.28827350133
ref_region	2.83665990829468	17.9569646143593	18.0230592750033
ref_region	1.5837299823761	4.28625427022951	12.9777484217902
ref_region	1.5837299823761	7.9127126162716	0.0
ref_region	2.80971002578735	0.0	18.5772881660762
ref_region	2.80971002578735	15.4406479289327	17.1063232823895
ref_region	3.80135989189148	25.8344986224669	16.7822704370102
ref_region	67.2507171630859	444.739525067309	422.016140465472
ref_region	1.5837299823761	0.0	5.92183575613035
ref_region	1.53444004058838	5.83733206638067	3.91352809962996
ref_region	1.54866003990173	0.0	7.8555784068617
ref_region	1.5837299823761	8.14603294496682	5.99909004836434
ref_region	3.00513005256653	13.7287562185835	0.0
ref_region	2.72105002403259	0.0	6.29087702200235
ref_region	2.97771000862122	16.2002377149502	16.71888827552
ref_region	2.97771000862122	15.782309456838	21.6876708756667
ref_region	2.36326003074646	0.0	15.2730876704579
ref_region	1.5837299823761	14.0866762835287	0.0
ref_region	73.5642623901367	535.891561069588	0.0
ref_region	3.00513005256653	0.0	0.0
ref_region	1.54866003990173	8.63126312921048	9.6368234933402
ref_region	1.5837299823761	10.446438849704	0.0
ref_region	1.5837299823761	7.33585204156214	5.60057583099771
ref_region	3.57685995101929	18.477939460847	14.9379729545241
ref_region	16.2117805480957	84.9664001748152	107.53306338169
ref_region	104.423637390137	747.340772035988	627.316654310907
ref_region	6.50307989120483	48.0285287983624	39.3013999895795
ref_region	6.50307989120483	39.1200589614277	37.1602248388847
ref_region	1.02771997451782	4.3942787462538	4.85703560446977
ref_region	2.96310997009277	17.0763236679823	14.6003097135954
ref_region	1.53092002868652	0.0	5.43487961758833
ref_region	3.00513005256653	21.7069915276621	13.9698585120723
ref_region	12.3165502548218	84.6481397729399	55.8422531642406
ref_region	30.0155906677246	112.469319292796	190.595598647165
ref_region	3.80841994285584	26.6235740643111	30.8151445961457
ref_region	1.46276998519897	5.76685365352978	4.92357540844603
ref_region	2.63161993026733	0.0	9.3676193862716
ref_region	2.80971002578735	18.4325965968428	0.0
ref_region	1.5837299823761	7.94213611276057	7.74283732085335
ref_region	2.96021008491516	10.7817067932533	0.0
ref_region	1.5837299823761	3.98111722283431	11.5317082551937
ref_region	1.5837299823761	7.76827555334659	6.74588204341376
ref_region	1.5837299823761	7.7071954441285	11.6511050661116
ref_region	1.5837299823761	3.69053440712349	10.4412469677493
ref_region	2.87586998939514	18.083528396003	0.0
ref_region	1.55945003032684	9.3299217991061	4.59354941937983
ref_region	8.93686008453369	60.2971716520651	60.3773145179796
ref_region	8.93686008453369	24.3981415453528	0.0
ref_region	3.68128991127014	15.6647350848898	17.0636255522314
ref_region	3.58325004577637	0.0	17.3035144573851
ref_region	17.3133697509766	102.524865685961	79.348769708717
ref_region	1.5837299823761	4.96913489391744	9.72492578314132
ref_region	8.92253971099854	65.7887414181701	42.5451200677666
ref_region	53.479850769043	339.103701453711	0.0
ref_region	53.479850769043	197.86137114684	179.673283797708
ref_region	203.167816162109	1093.47819624847	817.26616963722
ref_region	2.70577001571655	13.2702464994907	10.7285105210071
ref_region	12.1366500854492	59.2544838551779	78.878040455497
ref_region	3.81651997566223	17.1696738616503	12.5718406959198
ref_region	2.26302003860474	14.8501489175104	7.7586531132675
ref_region	47.9614715576172	274.066244132289	228.158313628841
ref_region	2.36326003074646	12.491317142267	0.0
ref_region	92.2180862426758	563.23810685756	1317.23579301022
ref_region	2.09203004837036	7.88541118136905	9.27359854129683
ref_region	88.2062530517578	0.0	0.0
ref_region	88.2062530517578	792.716778321424	485.673963310676
ref_region	84.9154434204102	294.854458536423	332.486291803765
ref_region	6.72410011291504	29.242639910949	48.4308474487004
ref_region	2.09203004837036	8.12821680290455	13.1035762982924
ref_region	2.09203004837036	14.4236368722437	9.93093625849838
ref_region	2.09203004837036	13.6653917961542	13.4863132371402
ref_region	2.88108992576599	12.6350670942106	11.3386044826722
ref_region	1.5837299823761	6.46261580176827	7.70071289449504
ref_region	3.00513005256653	18.9732228403386	18.5648375505394
ref_region	2.36326003074646	12.1221291381189	7.01389586980798
ref_region	2.42647004127502	8.37020522311076	9.53180698192273
ref_region	4.64413976669312	21.138314416456	25.2493020914063
ref_region	4.64413976669312	25.0741386785444	41.1898731871579
ref_region	2.49215006828308	12.0279886906957	29.4178881764242
ref_region	1.40190994739532	6.17659081054103	6.62346058452594
ref_region	2.72708010673523	14.5851421352968	12.2629127070427
ref_region	2.6559898853302	11.2532932380927	9.60376733576811
ref_region	4.22222995758057	16.4669574812164	19.5018287673104
ref_region	4.22222995758057	17.903645751233	31.1871628452559
ref_region	3.1240599155426	17.3997853875578	20.5666070799809
ref_region	1.52040994167328	7.39191412431518	7.40676840254344
ref_region	2.6559898853302	11.8810063711191	9.43505334424459
ref_region	8.5132999420166	52.6211802903809	41.1606973124408
ref_region	8.5132999420166	30.9226900610279	52.7943252582003
ref_region	1.46441996097565	9.65422109243482	0.0
ref_region	2.8612699508667	0.0	13.6926784582506
ref_region	3.48937010765076	16.7869621945336	26.7209689820478
ref_region	6.86206007003784	35.6323438475217	33.0387649455746
ref_region	6.86206007003784	30.1358579811425	26.1623582326632
ref_region	2.68782997131348	11.5450144601115	16.911825687348
ref_region	3.04806995391846	24.1048072049521	11.4294362648805
ref_region	2.34271001815796	12.4206881252985	8.71531448668105
ref_region	1.42233002185822	6.79061136162712	9.38663512759427
ref_region	1.28391003608704	3.66326491860434	6.07207917650501
ref_region	3.43193006515503	16.6059224967536	17.3416570806105
ref_region	2.2436900138855	0.0	10.6009194219948
ref_region	1.34744000434876	4.85820840524781	6.56102199959162
ref_region	3.04806995391846	15.1188834656768	14.993943456856
ref_region	1.45127999782562	9.5063486108258	7.15097909401476
ref_region	1.45127999782562	8.41185484575478	7.34826008188844
ref_region	3.23407006263733	17.890390797996	11.4197053063765
ref_region	1.3877899646759	5.66215061165731	6.44624343512488
ref_region	2.87586998939514	15.4632281457771	11.4113941327511
ref_region	2.68071007728577	10.4610754640514	22.0342306063227
ref_region	1.66281998157501	9.91337064031869	5.1562716739609
ref_region	1.47772002220154	6.9692161465914	6.94976705975086
ref_region	2.83583998680115	15.4878221716697	9.835415013602
ref_region	5.02035999298096	32.4912623168703	22.0320810294573
